Iteration,Time,Fitness,Best Iteration,Best Time,Best Fitness
1,448.000000,0,448.000000
12,454.000000,10,454.000000
19,455.000000,19,455.000000
26,462.000000,26,462.000000
33,465.000000,32,465.000000
40,469.000000,39,469.000000
48,474.000000,47,474.000000
55,478.000000,54,478.000000
62,481.000000,62,481.000000
70,485.000000,68,485.000000
81,489.000000,80,489.000000
90,493.000000,88,493.000000
97,498.000000,97,498.000000
104,501.000000,103,501.000000
114,506.000000,114,506.000000
122,510.000000,120,510.000000
132,515.000000,132,515.000000
139,517.000000,139,517.000000
146,520.000000,144,520.000000
155,527.000000,155,527.000000
164,529.000000,162,529.000000
173,531.000000,172,531.000000
181,535.000000,180,535.000000
187,537.000000,186,537.000000
195,541.000000,195,541.000000
202,542.000000,199,542.000000
209,546.000000,208,546.000000
218,551.000000,218,551.000000
225,553.000000,220,553.000000
232,555.000000,231,555.000000
240,560.000000,240,560.000000
247,564.000000,247,564.000000
257,568.000000,257,568.000000
265,573.000000,265,573.000000
272,577.000000,272,577.000000
281,581.000000,281,581.000000
290,585.000000,288,585.000000
298,587.000000,298,587.000000
